slot,day_index,susceptible,exposed,infectious,recovered,new_infections,isolated
7083,295,25,0,0,5,0,0
7084,295,25,0,0,5,0,0
7085,295,25,0,0,5,0,0
7086,295,25,0,0,5,0,0
7087,295,25,0,0,5,0,0
7104,296,25,0,0,5,0,0
7128,297,25,0,0,5,0,0
7152,298,25,0,0,5,0,0
7176,299,25,0,0,5,0,0
7200,300,25,0,0,5,0,0
